stockpile,category,type,dup_status,dispatcher,lines,size_bytes,match_confidence,matched_engine,path
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,243,10839,0.2,,complete_extraction/PRISM_PHASE2_SELF_TEST.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,464,15463,0.25,,complete_extraction/PRISM_PHASE3_ADVANCED_RL.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,434,15430,0.25,,complete_extraction/PRISM_PHASE3_ADVANCED_SIGNAL.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,62,2897,0.25,,complete_extraction/PRISM_PHASE3_COORDINATOR.js
extracted_modules,complete_extraction,ai_ml,WIRE_CANDIDATE,prism_ai,651,24376,0.4,CNCControllerDeepLearningEngine,complete_extraction/PRISM_PHASE3_DEEP_LEARNING.js
extracted_modules,complete_extraction,ai_ml,WIRE_CANDIDATE,prism_ai,416,14026,0.333,KnowledgeGraphNeuralBridgeEngine,complete_extraction/PRISM_PHASE3_GRAPH_NEURAL.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,155,5312,0.25,,complete_extraction/PRISM_PHASE3_INTEGRATED.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,70,2811,0,,complete_extraction/PRISM_PHASE3_INTEGRATOR.js
extracted_modules,complete_extraction,physics,WIRE_CANDIDATE,prism_calc,482,15916,0.4,AdditiveManufacturingPhysicsEngine,complete_extraction/PRISM_PHASE3_MANUFACTURING_PHYSICS.js
extracted_modules,complete_extraction,system,WIRE_CANDIDATE,prism_session,121,8177,0,,complete_extraction/PRISM_PHASE3_ROUTES.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,456,15264,0.333,SchedulingEngine,complete_extraction/PRISM_PHASE3_SCHEDULING.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,265,12665,0.2,,complete_extraction/PRISM_PHASE3_SELF_TEST.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,37,1425,0.2,,complete_extraction/PRISM_PHASE3_STATUS.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,445,14920,0.5,TimeSeriesARIMAEngine,complete_extraction/PRISM_PHASE3_TIME_SERIES.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,59,3188,0.25,,complete_extraction/PRISM_PHASE4_COORDINATOR.js
extracted_modules,complete_extraction,system,WIRE_CANDIDATE,prism_session,91,4627,0.25,,complete_extraction/PRISM_PHASE4_GATEWAY.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,1013,46215,0,,complete_extraction/PRISM_PHASE4_PRECISION.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,183,10219,0.2,,complete_extraction/PRISM_PHASE4_SELF_TEST.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,1436,65431,0.25,,complete_extraction/PRISM_PHASE5_CONTROL.js
extracted_modules,complete_extraction,ai_ml,WIRE_CANDIDATE,prism_ai,352,15352,0,,complete_extraction/PRISM_PHASE6_DEEPLEARNING.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,2388,108291,0.25,,complete_extraction/PRISM_PHASE7_KNOWLEDGE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,347,15340,0,,complete_extraction/PRISM_PHASE8_EXPERTS.js
extracted_modules,complete_extraction,physics,WIRE_CANDIDATE,prism_calc,40,1612,0.4,NoInlinePhysicsConstantsEngine,complete_extraction/PRISM_PHYSICS_CONSTANTS_V2.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,853,30833,0.5,AdaptiveChatterEngine,complete_extraction/PRISM_PIML_CHATTER_ENGINE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,259,9007,0.333,CNCSimulationPipelineEngine,complete_extraction/PRISM_PIPELINE.js
extracted_modules,complete_extraction,misc,STUB,,12,657,0,,complete_extraction/PRISM_PLACEHOLDER_CLEARANCE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,191,6099,0.333,PluginEngine,complete_extraction/PRISM_PLUGIN_MANAGER.js
extracted_modules,complete_extraction,engine,PARTIAL_OVERLAP,prism_dev,105,3830,0.6,CrossProcessPolicyGradientEngine,complete_extraction/PRISM_POLICY_GRADIENT_ENGINE.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,75,2624,0.4,PluginSandboxPolicyEngine,complete_extraction/PRISM_POLICY_ITERATION_ENGINE.js
extracted_modules,complete_extraction,ai_ml,WIRE_CANDIDATE,prism_ai,151,8084,0.4,PostProcessorAnalysisEngine,complete_extraction/PRISM_POST_ANALYSIS_AI.js
extracted_modules,complete_extraction,cam,WIRE_CANDIDATE,prism_cam,670,22036,0.333,PostProcessorAGIWiringIntegrationEngine,complete_extraction/PRISM_POST_INTEGRATION_MODULE.js
extracted_modules,complete_extraction,database,DATABASE,prism_data,626,55505,0.4,MachineConfigDatabaseEngine,complete_extraction/PRISM_POST_MACHINE_DATABASE.js
extracted_modules,complete_extraction,algorithm,WIRE_CANDIDATE,prism_calc,115,6495,0.4,PostProcessorFeedOptimizerEngine,complete_extraction/PRISM_POST_OPTIMIZER.js
extracted_modules,complete_extraction,engine,PARTIAL_OVERLAP,prism_dev,220,9048,0.75,PostProcessorEngine,complete_extraction/PRISM_POST_PROCESSOR_DEVELOPMENT_ENGINE.js
extracted_modules,complete_extraction,cam,PARTIAL_OVERLAP,prism_cam,477,15476,0.75,PostProcessorGeneratorEngine,complete_extraction/PRISM_POST_PROCESSOR_GENERATOR.js
extracted_modules,complete_extraction,cam,WIRE_CANDIDATE,prism_cam,532,17738,0.5,PostProcessorAPIEngine,complete_extraction/PRISM_POST_PROCESSOR_UI.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,239,9886,0.25,,complete_extraction/PRISM_POTENTIAL_FIELDS.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,228,8754,0.25,,complete_extraction/PRISM_PRECISION_DESIGN.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,182,6486,0.333,OperatorPreferencesEngine,complete_extraction/PRISM_PREFERENCES.js
extracted_modules,complete_extraction,ai_ml,WIRE_CANDIDATE,prism_ai,158,6155,0,,complete_extraction/PRISM_PRETRAINED_MODELS.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,102,3624,0.333,PrintMatchStallDetectorEngine,complete_extraction/PRISM_PRINT_VIEW_DETECTOR.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,413,17166,0.5,CausalReasoningEngine,complete_extraction/PRISM_PROBABILISTIC_REASONING_ENGINE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,847,28563,0.25,,complete_extraction/PRISM_PROCESS_PLANNING.js
extracted_modules,complete_extraction,system,WIRE_CANDIDATE,prism_session,205,8411,0.25,,complete_extraction/PRISM_PRODUCTION_INTEGRATION.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,180,6054,0.25,,complete_extraction/PRISM_PRODUCTION_SCHEDULER.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,93,5137,0.333,ProductEngine,complete_extraction/PRISM_PRODUCT_MODULES.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,164,5822,0,,complete_extraction/PRISM_PROGRESS.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,336,17858,0.25,,complete_extraction/PRISM_PURCHASING_SYSTEM.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,400,14118,0.25,,complete_extraction/PRISM_QEM_SIMPLIFICATION_ENGINE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,371,14696,0.25,,complete_extraction/PRISM_QUALITY_MANAGER.js
extracted_modules,complete_extraction,engine,DUP_KEEP_EXISTING,prism_dev,209,7918,0.99,QuotingEngine,complete_extraction/PRISM_QUOTING_ENGINE.js
extracted_modules,complete_extraction,ai_ml,WIRE_CANDIDATE,prism_ai,535,25102,0.333,QuotingEngine,complete_extraction/PRISM_QUOTING_LEARNING.js
extracted_modules,complete_extraction,algorithm,WIRE_CANDIDATE,prism_calc,125,3940,0.25,,complete_extraction/PRISM_RAPIDS_OPTIMIZER.js
extracted_modules,complete_extraction,algorithm,WIRE_CANDIDATE,prism_calc,318,11524,0.2,,complete_extraction/PRISM_RAPID_PATH_OPTIMIZER.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,402,15336,0.2,,complete_extraction/PRISM_RAY_TRACER.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,189,5565,0.2,,complete_extraction/PRISM_REALTIME_PREVIEW_SYSTEM.js
extracted_modules,complete_extraction,geometry,WIRE_CANDIDATE,prism_cad,73,2933,0.2,,complete_extraction/PRISM_REAL_CAD_PRIORITY_SYSTEM.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,541,15540,0.5,MultiaxisToolpathEngine,complete_extraction/PRISM_REAL_TOOLPATH_ENGINE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,172,5793,0,,complete_extraction/PRISM_RECENT_FILES.js
extracted_modules,complete_extraction,engine,PARTIAL_OVERLAP,prism_dev,262,9088,0.667,AcquisitionRecommendationEngine,complete_extraction/PRISM_RECOMMENDATION_ENGINE.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,170,5696,0.333,A2AProtocolEngine,complete_extraction/PRISM_REGULARIZATION_ENGINE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,500,15838,0.25,,complete_extraction/PRISM_RENDER_100.js
extracted_modules,complete_extraction,engine,DUP_KEEP_EXISTING,prism_dev,405,17756,0.99,ReportingEngine,complete_extraction/PRISM_REPORTING_ENGINE.js
extracted_modules,complete_extraction,engine,PARTIAL_OVERLAP,prism_dev,722,37835,0.667,ReportEngine,complete_extraction/PRISM_REPORT_GENERATION_ENGINE.js
extracted_modules,complete_extraction,database,DATABASE,prism_data,58,2400,0.25,,complete_extraction/PRISM_REPORT_TEMPLATES_DATABASE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,2170,75653,0.25,,complete_extraction/PRISM_RESOURCE_MANAGER.js
extracted_modules,complete_extraction,util,STUB,,10,378,0,,complete_extraction/PRISM_RESPONSIVE_UTILS.js
extracted_modules,complete_extraction,engine,DUP_KEEP_EXISTING,prism_dev,614,24805,0.99,RestMachiningEngine,complete_extraction/PRISM_REST_MACHINING_ENGINE.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,227,7019,0.5,MaterialDatabaseEngine,complete_extraction/PRISM_REST_MATERIAL_ENGINE.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,64,3579,0.2,,complete_extraction/PRISM_RETROFIT_TESTS.js
extracted_modules,complete_extraction,engine,DUP_KEEP_EXISTING,prism_dev,602,24597,0.99,RigidBodyDynamicsEngine,complete_extraction/PRISM_RIGID_BODY_DYNAMICS_ENGINE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,281,9867,0.4,AdaptiveMachiningIntegrationEngine,complete_extraction/PRISM_RL_ADAPTIVE_MACHINING.js
extracted_modules,complete_extraction,algorithm,WIRE_CANDIDATE,prism_calc,350,13429,0.25,,complete_extraction/PRISM_RL_ALGORITHMS.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,407,16881,0.25,,complete_extraction/PRISM_RL_COMPLETE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,495,20835,0.25,,complete_extraction/PRISM_RL_ENHANCED.js
extracted_modules,complete_extraction,cam,WIRE_CANDIDATE,prism_cam,165,5400,0.5,PostProcessorAPIEngine,complete_extraction/PRISM_RL_POST_PROCESSOR.js
extracted_modules,complete_extraction,engine,PARTIAL_OVERLAP,prism_dev,71,2759,0.667,QLearningEngine,complete_extraction/PRISM_RL_QLEARNING_ENGINE.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,78,2931,0.25,,complete_extraction/PRISM_RL_SARSA_ENGINE.js
extracted_modules,complete_extraction,algorithm,WIRE_CANDIDATE,prism_calc,249,8788,0.333,OptimizationEngine,complete_extraction/PRISM_ROBUST_OPTIMIZATION.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,388,15428,0.25,,complete_extraction/PRISM_ROUGHING_LOGIC.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,668,24672,0.25,,complete_extraction/PRISM_ROUGHING_LOGIC_V2.js
extracted_modules,complete_extraction,machine,WIRE_CANDIDATE,prism_data,227,7196,0.2,,complete_extraction/PRISM_ROUGHING_MACHINE_CONFIGS.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,2239,78361,0.333,A2AProtocolEngine,complete_extraction/PRISM_RTCP_ENGINE.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,313,11651,0.5,HookRuleMatcherEngine,complete_extraction/PRISM_RULE_ENGINE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,349,13004,0.333,BayesianSafetyEngine,complete_extraction/PRISM_SAFETY.js
extracted_modules,complete_extraction,database,DATABASE,prism_data,54,2568,0.25,,complete_extraction/PRISM_SAFETY_LOOKUP.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,143,4292,0.25,,complete_extraction/PRISM_SANITIZER.js
extracted_modules,complete_extraction,engine,DUP_KEEP_EXISTING,prism_dev,175,5857,0.99,SchedulingEngine,complete_extraction/PRISM_SCHEDULING_ENGINE.js
extracted_modules,complete_extraction,database,DATABASE,prism_data,535,18006,0.25,,complete_extraction/PRISM_SCHUNK_DATABASE.js
extracted_modules,complete_extraction,database,DATABASE,prism_data,370,16165,0.2,,complete_extraction/PRISM_SCHUNK_TOOLHOLDER_DATABASE.js
extracted_modules,complete_extraction,tool,WIRE_CANDIDATE,prism_data,475,19926,0,,complete_extraction/PRISM_SCHUNK_TOOLHOLDING.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,150,5639,0.333,DistributorSearchEngine,complete_extraction/PRISM_SEARCH.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,314,12065,0.25,,complete_extraction/PRISM_SEARCH_ENHANCED.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,374,17213,0.5,DistributorSearchEngine,complete_extraction/PRISM_SEARCH_ENHANCED_ENGINE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,228,8468,0.25,,complete_extraction/PRISM_SELF_SUPERVISED.js
extracted_modules,complete_extraction,misc,STUB,,28,973,0,,complete_extraction/PRISM_SELF_TUNING_PID.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,126,7162,0.25,,complete_extraction/PRISM_SEQUENCE_MODELS.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,126,4356,0.2,,complete_extraction/PRISM_SERVICE_WORKER.js
extracted_modules,complete_extraction,system,WIRE_CANDIDATE,prism_session,63,3872,0.2,,complete_extraction/PRISM_SESSION1B_GATEWAY_ROUTES.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,190,8653,0,,complete_extraction/PRISM_SESSION1B_TESTS.js
extracted_modules,complete_extraction,system,WIRE_CANDIDATE,prism_session,87,4413,0.2,,complete_extraction/PRISM_SESSION1_GATEWAY_ROUTES.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,164,8271,0,,complete_extraction/PRISM_SESSION1_TESTS.js
extracted_modules,complete_extraction,system,STUB,,28,1396,0,,complete_extraction/PRISM_SESSION2B_GATEWAY_ROUTES.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,213,9481,0,,complete_extraction/PRISM_SESSION2B_TESTS.js
extracted_modules,complete_extraction,system,STUB,,16,1004,0,,complete_extraction/PRISM_SESSION2_GATEWAY_ROUTES.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,116,6280,0,,complete_extraction/PRISM_SESSION2_TESTS.js
extracted_modules,complete_extraction,system,STUB,,22,1254,0,,complete_extraction/PRISM_SESSION3B_GATEWAY_ROUTES.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,204,9435,0,,complete_extraction/PRISM_SESSION3B_TESTS.js
extracted_modules,complete_extraction,system,STUB,,25,1338,0,,complete_extraction/PRISM_SESSION3_GATEWAY_ROUTES.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,162,7318,0,,complete_extraction/PRISM_SESSION3_TESTS.js
extracted_modules,complete_extraction,system,WIRE_CANDIDATE,prism_session,41,2139,0.2,,complete_extraction/PRISM_SESSION4_GATEWAY_ROUTES.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,192,8844,0,,complete_extraction/PRISM_SESSION4_TESTS.js
extracted_modules,complete_extraction,system,STUB,,25,1290,0,,complete_extraction/PRISM_SESSION5_ENHANCED_ROUTES.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,185,6647,0.2,,complete_extraction/PRISM_SESSION5_ENHANCED_TESTS.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,241,8924,0.167,,complete_extraction/PRISM_SESSION5_EXTENDED_V3_TESTS.js
extracted_modules,complete_extraction,system,WIRE_CANDIDATE,prism_session,32,1736,0.2,,complete_extraction/PRISM_SESSION5_GATEWAY_ROUTES.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,149,7276,0,,complete_extraction/PRISM_SESSION5_TESTS.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,288,10226,0.167,,complete_extraction/PRISM_SHAPE_DIAMETER_FUNCTION.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,183,7318,0.5,QuoteAnalyticsEngine,complete_extraction/PRISM_SHOP_ANALYTICS_ENGINE.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,150,8537,0.5,AIResourceLearningEngine,complete_extraction/PRISM_SHOP_LEARNING_ENGINE.js
extracted_modules,complete_extraction,algorithm,WIRE_CANDIDATE,prism_calc,228,11515,0.25,,complete_extraction/PRISM_SHOP_OPTIMIZER.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,143,5611,0,,complete_extraction/PRISM_SHORTCUTS.js
extracted_modules,complete_extraction,engine,WIRE_CANDIDATE,prism_dev,288,9836,0.4,CamDesignEngine,complete_extraction/PRISM_SIEMENS_5AXIS_CAM_ENGINE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,616,18829,0.333,SignalProcessingEngine,complete_extraction/PRISM_SIGNAL.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,179,6147,0,,complete_extraction/PRISM_SIGNALS.js
extracted_modules,complete_extraction,algorithm,WIRE_CANDIDATE,prism_calc,367,10718,0.25,,complete_extraction/PRISM_SIGNAL_ALGORITHMS.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,90,2931,0.25,,complete_extraction/PRISM_SIGNAL_ENHANCED.js
extracted_modules,complete_extraction,misc,PARTIAL_OVERLAP,prism_dev,160,5397,0.667,SignalProcessingEngine,complete_extraction/PRISM_SIGNAL_PROCESSING.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,129,8343,0.2,,complete_extraction/PRISM_SIGNED_DISTANCE_FIELD.js
extracted_modules,complete_extraction,engine,DUP_KEEP_EXISTING,prism_dev,242,9131,0.99,SilhouetteEngine,complete_extraction/PRISM_SILHOUETTE_ENGINE.js
extracted_modules,complete_extraction,system,WIRE_CANDIDATE,prism_session,402,12933,0.4,SimulationVisualizationBridgeEngine,complete_extraction/PRISM_SIMULATION_INTEGRATION_BRIDGE.js
extracted_modules,complete_extraction,misc,PARTIAL_OVERLAP,prism_dev,167,6183,0.667,SingularityAvoidanceEngine,complete_extraction/PRISM_SINGULARITY_AVOIDANCE.js
extracted_modules,complete_extraction,engine,DUP_KEEP_EXISTING,prism_dev,674,20297,0.99,SketchEngine,complete_extraction/PRISM_SKETCH_ENGINE.js
extracted_modules,complete_extraction,misc,STUB,,5,155,0,,complete_extraction/PRISM_SLIDER_SYSTEM.js
extracted_modules,complete_extraction,tool,PARTIAL_OVERLAP,prism_data,172,6612,0.75,SmartToolSelectorEngine,complete_extraction/PRISM_SMART_TOOL_SELECTOR.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,663,22668,0,,complete_extraction/PRISM_SOFTWARE.js
extracted_modules,complete_extraction,engine,DUP_KEEP_EXISTING,prism_dev,544,16305,0.99,SolidEditingEngine,complete_extraction/PRISM_SOLID_EDITING_ENGINE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,114,3897,0,,complete_extraction/PRISM_SORTING.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,151,5364,0,,complete_extraction/PRISM_SPC.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,129,5217,0.2,,complete_extraction/PRISM_SPECIAL_OPERATIONS_ENHANCED.js
extracted_modules,complete_extraction,geometry,WIRE_CANDIDATE,prism_cad,177,6581,0.5,SpectralGraphEngine,complete_extraction/PRISM_SPECTRAL_GRAPH_CAD.js
extracted_modules,complete_extraction,engine,PARTIAL_OVERLAP,prism_dev,432,16969,0.75,InteriorPointEngine,complete_extraction/PRISM_SQP_INTERIOR_POINT_ENGINE.js
extracted_modules,complete_extraction,database,DATABASE,prism_data,61,2803,0.25,,complete_extraction/PRISM_STABILITY_LOOKUP.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,296,11222,0.2,,complete_extraction/PRISM_STANDALONE_CALCULATOR_API.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,139,3594,0.333,ShopStateEngine,complete_extraction/PRISM_STATE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,296,11339,0.25,,complete_extraction/PRISM_STATE_ESTIMATION.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,213,6951,0.333,WEDMGovernanceStore,complete_extraction/PRISM_STATE_STORE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,158,5371,0.25,,complete_extraction/PRISM_STATUS_BAR.js
extracted_modules,complete_extraction,geometry,WIRE_CANDIDATE,prism_cad,178,6294,0.25,,complete_extraction/PRISM_STEP_ASSEMBLY_PARSER.js
extracted_modules,complete_extraction,geometry,WIRE_CANDIDATE,prism_cad,285,9182,0.2,,complete_extraction/PRISM_STEP_ENTITY_PARSER.js
extracted_modules,complete_extraction,geometry,WIRE_CANDIDATE,prism_cad,627,20183,0.25,,complete_extraction/PRISM_STEP_PARSER_100.js
extracted_modules,complete_extraction,geometry,WIRE_CANDIDATE,prism_cad,126,3826,0.333,ReportRenderer,complete_extraction/PRISM_STEP_RENDERER.js
extracted_modules,complete_extraction,geometry,WIRE_CANDIDATE,prism_cad,928,32174,0.2,,complete_extraction/PRISM_STEP_TO_MESH_KERNEL.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,210,8234,0.4,StrategyWorstCaseSelectorEngine,complete_extraction/PRISM_STRATEGY_SELECTOR.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,130,4283,0.333,KeywayStressEngine,complete_extraction/PRISM_STRESS.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,229,8878,0.25,,complete_extraction/PRISM_STRUCTURAL_MECHANICS.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,245,8885,0,,complete_extraction/PRISM_STRUCTURES.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,343,18357,0.25,,complete_extraction/PRISM_STRUCTURE_CHANGELOG.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,391,15388,0,,complete_extraction/PRISM_SUBDIVISION_SURFACES.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,396,15477,0.25,,complete_extraction/PRISM_SUBSCRIPTION_SYSTEM.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,455,16915,0.2,,complete_extraction/PRISM_SURFACE_CURVATURE_UNIFIED.js
extracted_modules,complete_extraction,engine,DUP_KEEP_EXISTING,prism_dev,291,11052,0.99,SurfaceFinishEngine,complete_extraction/PRISM_SURFACE_FINISH_ENGINE.js
extracted_modules,complete_extraction,geometry,WIRE_CANDIDATE,prism_cad,165,6094,0.25,,complete_extraction/PRISM_SURFACE_GEOMETRY_MIT.js
extracted_modules,complete_extraction,engine,DUP_KEEP_EXISTING,prism_dev,119,5484,0.99,SurfaceIntersectionEngine,complete_extraction/PRISM_SURFACE_INTERSECTION_ENGINE.js
extracted_modules,complete_extraction,engine,DUP_KEEP_EXISTING,prism_dev,581,20074,0.99,SurfaceReconstructionEngine,complete_extraction/PRISM_SURFACE_RECONSTRUCTION_ENGINE.js
extracted_modules,complete_extraction,engine,DUP_KEEP_EXISTING,prism_dev,220,7519,0.99,SVDEngine,complete_extraction/PRISM_SVD_ENGINE.js
extracted_modules,complete_extraction,ai_ml,PARTIAL_OVERLAP,prism_ai,193,7004,0.75,SwarmNeuralHybridEngine,complete_extraction/PRISM_SWARM_NEURAL_HYBRID.js
extracted_modules,complete_extraction,cam,WIRE_CANDIDATE,prism_cam,237,8578,0.333,SwarmExecutor,complete_extraction/PRISM_SWARM_TOOLPATH.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,267,9511,0.25,,complete_extraction/PRISM_SYMMETRY_DETECTION.js
extracted_modules,complete_extraction,misc,STUB,,26,5847,0,,complete_extraction/PRISM_SYSTEMS_KB.js
extracted_modules,complete_extraction,database,DATABASE,prism_data,37,1537,0.25,,complete_extraction/PRISM_TAYLOR_LOOKUP.js
extracted_modules,complete_extraction,tool,WIRE_CANDIDATE,prism_data,90,5385,0.4,BayesianToolLifeEngine,complete_extraction/PRISM_TAYLOR_TOOL_LIFE.js
extracted_modules,complete_extraction,database,DATABASE,prism_data,65,3360,0.333,ToolDatabaseBridgeEngine,complete_extraction/PRISM_TDM_TOOL_MANAGEMENT_DATABASE.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,59,2020,0.333,TensorAlgebraEngine,complete_extraction/PRISM_TENSOR.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,284,11197,0.25,,complete_extraction/PRISM_TENSOR_ENHANCED.js
extracted_modules,complete_extraction,test,WIRE_CANDIDATE,n/a,215,7147,0.25,,complete_extraction/PRISM_TEST_FRAMEWORK.js
extracted_modules,complete_extraction,misc,STUB,,18,851,0,,complete_extraction/PRISM_THEME_COLORS.js
extracted_modules,complete_extraction,misc,STUB,,27,1107,0,,complete_extraction/PRISM_THEME_CSS.js
extracted_modules,complete_extraction,misc,WIRE_CANDIDATE,prism_dev,107,3097,0.25,,complete_extraction/PRISM_THEME_MANAGER.js
extracted_modules,complete_extraction,misc,STUB,,12,321,0,,complete_extraction/PRISM_THEME_PRESETS.js
